key,Id,route_id,Capacity,day,fill_level
279,6BQJ,1,120L,-11,86.2
279,6BQJ,1,120L,-10,89.8
279,6BQJ,1,120L,-9,91.8
279,6BQJ,1,120L,-8,95.1
279,6BQJ,1,120L,-7,100.0
279,6BQJ,1,120L,-6,5.2
279,6BQJ,1,120L,-5,5.2
279,6BQJ,1,120L,-4,9.4
279,6BQJ,1,120L,-3,13.9
279,6BQJ,1,120L,-2,17.6
279,6BQJ,1,120L,-1,19.7
279,6BQJ,1,120L,0,26.8
280,JA5YGO,1,120L,-29,79.6
280,JA5YGO,1,120L,-28,82.0
280,JA5YGO,1,120L,-27,88.3
280,JA5YGO,1,120L,-26,92.2
280,JA5YGO,1,120L,-25,99.6
280,JA5YGO,1,120L,-24,3.3
280,JA5YGO,1,120L,-23,12.4
280,JA5YGO,1,120L,-22,17.7
280,JA5YGO,1,120L,-21,22.3
280,JA5YGO,1,120L,-20,28.3
280,JA5YGO,1,120L,-19,35.4
280,JA5YGO,1,120L,-18,38.2
280,JA5YGO,1,120L,-17,46.0
280,JA5YGO,1,120L,-16,52.4
280,JA5YGO,1,120L,-15,54.4
280,JA5YGO,1,120L,-14,63.9
280,JA5YGO,1,120L,-13,66.1
280,JA5YGO,1,120L,-12,74.1
280,JA5YGO,1,120L,-11,78.3
280,JA5YGO,1,120L,-10,87.9
280,JA5YGO,1,120L,-9,89.7
280,JA5YGO,1,120L,-8,94.7
280,JA5YGO,1,120L,-7,3.1
280,JA5YGO,1,120L,-6,8.0
280,JA5YGO,1,120L,-5,12.1
280,JA5YGO,1,120L,-4,20.9
280,JA5YGO,1,120L,-3,22.8
280,JA5YGO,1,120L,-2,30.0
280,JA5YGO,1,120L,-1,36.4
280,JA5YGO,1,120L,0,44.2
281,EXNZ,1,120L,-29,90.9
281,EXNZ,1,120L,-28,94.5
281,EXNZ,1,120L,-27,0.0
281,EXNZ,1,120L,-26,6.4
281,EXNZ,1,120L,-25,13.5
281,EXNZ,1,120L,-24,18.6
281,EXNZ,1,120L,-23,23.0
281,EXNZ,1,120L,-22,26.0
281,EXNZ,1,120L,-21,32.5
281,EXNZ,1,120L,-20,41.7
281,EXNZ,1,120L,-19,42.2
281,EXNZ,1,120L,-18,48.1
281,EXNZ,1,120L,-17,56.8
281,EXNZ,1,120L,-16,60.2
281,EXNZ,1,120L,-15,64.6
281,EXNZ,1,120L,-14,74.2
281,EXNZ,1,120L,-13,78.1
281,EXNZ,1,120L,-12,82.3
281,EXNZ,1,120L,-11,86.7
281,EXNZ,1,120L,-10,97.0
281,EXNZ,1,120L,-9,99.4
281,EXNZ,1,120L,-8,7.0
281,EXNZ,1,120L,-7,11.8
281,EXNZ,1,120L,-6,15.2
281,EXNZ,1,120L,-5,20.7
281,EXNZ,1,120L,-4,29.1
281,EXNZ,1,120L,-3,34.7
281,EXNZ,1,120L,-2,35.2
281,EXNZ,1,120L,-1,44.3
281,EXNZ,1,120L,0,48.8
282,OO4C,1,120L,-29,57.9
282,OO4C,1,120L,-28,62.5
282,OO4C,1,120L,-27,65.3
282,OO4C,1,120L,-26,69.0
282,OO4C,1,120L,-25,72.9
282,OO4C,1,120L,-24,74.8
282,OO4C,1,120L,-23,81.9
282,OO4C,1,120L,-22,83.6
282,OO4C,1,120L,-21,88.8
282,OO4C,1,120L,-20,89.2
282,OO4C,1,120L,-19,91.9
282,OO4C,1,120L,-18,98.6
282,OO4C,1,120L,-17,98.4
282,OO4C,1,120L,-16,2.3
282,OO4C,1,120L,-15,6.9
282,OO4C,1,120L,-14,7.2
282,OO4C,1,120L,-13,13.4
282,OO4C,1,120L,-12,16.5
282,OO4C,1,120L,-11,20.8
282,OO4C,1,120L,-10,23.5
282,OO4C,1,120L,-9,27.4
282,OO4C,1,120L,-8,28.6
282,OO4C,1,120L,-7,30.8
282,OO4C,1,120L,-6,38.5
282,OO4C,1,120L,-5,36.3
282,OO4C,1,120L,-4,39.7
282,OO4C,1,120L,-3,46.0
282,OO4C,1,120L,-2,50.9
282,OO4C,1,120L,-1,52.0
282,OO4C,1,120L,0,56.5
283,HW34,1,120L,-29,84.4
283,HW34,1,120L,-28,87.2
283,HW34,1,120L,-27,96.1
283,HW34,1,120L,-26,97.4
283,HW34,1,120L,-25,2.7
283,HW34,1,120L,-24,10.2
283,HW34,1,120L,-23,15.9
283,HW34,1,120L,-22,18.9
283,HW34,1,120L,-21,24.9
283,HW34,1,120L,-20,29.7
283,HW34,1,120L,-19,33.4
283,HW34,1,120L,-18,37.0
283,HW34,1,120L,-17,44.3
283,HW34,1,120L,-16,49.2
283,HW34,1,120L,-15,54.5
283,HW34,1,120L,-14,58.5
283,HW34,1,120L,-13,61.1
283,HW34,1,120L,-12,68.8
283,HW34,1,120L,-11,72.6
283,HW34,1,120L,-10,76.7
283,HW34,1,120L,-9,81.9
283,HW34,1,120L,-8,86.1
283,HW34,1,120L,-7,93.3
283,HW34,1,120L,-6,94.7
283,HW34,1,120L,-5,0.2
283,HW34,1,120L,-4,6.1
283,HW34,1,120L,-3,13.9
283,HW34,1,120L,-2,17.9
283,HW34,1,120L,-1,18.7
283,HW34,1,120L,0,28.0
284,TDAR,1,120L,-29,11.4
284,TDAR,1,120L,-28,18.4
284,TDAR,1,120L,-27,23.5
284,TDAR,1,120L,-26,27.6
284,TDAR,1,120L,-25,27.2
284,TDAR,1,120L,-24,34.5
284,TDAR,1,120L,-23,31.9
284,TDAR,1,120L,-22,38.0
284,TDAR,1,120L,-21,41.3
284,TDAR,1,120L,-20,47.0
284,TDAR,1,120L,-19,50.5
284,TDAR,1,120L,-18,53.3
284,TDAR,1,120L,-17,53.2
284,TDAR,1,120L,-16,59.9
284,TDAR,1,120L,-15,62.7
284,TDAR,1,120L,-14,62.8
284,TDAR,1,120L,-13,65.5
284,TDAR,1,120L,-12,73.5
284,TDAR,1,120L,-11,75.0
284,TDAR,1,120L,-10,76.7
284,TDAR,1,120L,-9,81.6
284,TDAR,1,120L,-8,85.8
284,TDAR,1,120L,-7,88.5
284,TDAR,1,120L,-6,89.6
284,TDAR,1,120L,-5,98.1
284,TDAR,1,120L,-4,100.0
284,TDAR,1,120L,-3,1.5
284,TDAR,1,120L,-2,4.9
284,TDAR,1,120L,-1,9.2
284,TDAR,1,120L,0,10.3
285,BDI4,1,120L,-29,10.1
285,BDI4,1,120L,-28,16.2
285,BDI4,1,120L,-27,18.8
285,BDI4,1,120L,-26,23.1
285,BDI4,1,120L,-25,31.4
285,BDI4,1,120L,-24,33.2
285,BDI4,1,120L,-23,37.6
285,BDI4,1,120L,-22,38.5
285,BDI4,1,120L,-21,44.8
285,BDI4,1,120L,-20,50.6
285,BDI4,1,120L,-19,54.4
285,BDI4,1,120L,-18,55.1
285,BDI4,1,120L,-17,62.9
285,BDI4,1,120L,-16,67.3
285,BDI4,1,120L,-15,72.9
285,BDI4,1,120L,-14,74.2
285,BDI4,1,120L,-13,76.0
285,BDI4,1,120L,-12,82.1
285,BDI4,1,120L,-11,86.1
285,BDI4,1,120L,-10,93.1
285,BDI4,1,120L,-9,92.1
285,BDI4,1,120L,-8,0.0
285,BDI4,1,120L,-7,6.7
285,BDI4,1,120L,-6,8.8
285,BDI4,1,120L,-5,14.3
285,BDI4,1,120L,-4,14.7
285,BDI4,1,120L,-3,19.0
285,BDI4,1,120L,-2,27.8
285,BDI4,1,120L,-1,29.9
285,BDI4,1,120L,0,34.2
286,Z3HP,1,120L,-29,12.8
286,Z3HP,1,120L,-28,19.6
286,Z3HP,1,120L,-27,25.2
286,Z3HP,1,120L,-26,25.2
286,Z3HP,1,120L,-25,26.9
286,Z3HP,1,120L,-24,27.3
286,Z3HP,1,120L,-23,31.9
286,Z3HP,1,120L,-22,40.1
286,Z3HP,1,120L,-21,39.6
286,Z3HP,1,120L,-20,43.9
286,Z3HP,1,120L,-19,48.8
286,Z3HP,1,120L,-18,53.3
286,Z3HP,1,120L,-17,54.1
286,Z3HP,1,120L,-16,57.2
286,Z3HP,1,120L,-15,61.2
286,Z3HP,1,120L,-14,63.5
286,Z3HP,1,120L,-13,66.9
286,Z3HP,1,120L,-12,71.7
286,Z3HP,1,120L,-11,74.7
286,Z3HP,1,120L,-10,80.9
286,Z3HP,1,120L,-9,81.7
286,Z3HP,1,120L,-8,86.1
286,Z3HP,1,120L,-7,86.1
286,Z3HP,1,120L,-6,91.8
286,Z3HP,1,120L,-5,93.3
286,Z3HP,1,120L,-4,98.3
286,Z3HP,1,120L,-3,2.1
286,Z3HP,1,120L,-2,4.4
286,Z3HP,1,120L,-1,11.3
286,Z3HP,1,120L,0,13.1
287,KY4M,1,120L,-29,73.2
287,KY4M,1,120L,-28,79.1
287,KY4M,1,120L,-27,78.7
287,KY4M,1,120L,-26,87.3
287,KY4M,1,120L,-25,88.2
287,KY4M,1,120L,-24,93.3
287,KY4M,1,120L,-23,99.4
287,KY4M,1,120L,-22,4.8
287,KY4M,1,120L,-21,5.6
287,KY4M,1,120L,-20,11.0
287,KY4M,1,120L,-19,16.3
287,KY4M,1,120L,-18,20.3
287,KY4M,1,120L,-17,26.3
287,KY4M,1,120L,-16,34.6
287,KY4M,1,120L,-15,34.4
287,KY4M,1,120L,-14,37.1
287,KY4M,1,120L,-13,40.7
287,KY4M,1,120L,-12,46.6
287,KY4M,1,120L,-11,50.1
287,KY4M,1,120L,-10,56.6
287,KY4M,1,120L,-9,61.0
287,KY4M,1,120L,-8,64.0
287,KY4M,1,120L,-7,72.1
287,KY4M,1,120L,-6,72.4
287,KY4M,1,120L,-5,77.8
287,KY4M,1,120L,-4,83.3
287,KY4M,1,120L,-3,88.1
287,KY4M,1,120L,-2,93.1
287,KY4M,1,120L,-1,96.2
287,KY4M,1,120L,0,1.6
288,WAFM,1,120L,-29,50.3
288,WAFM,1,120L,-28,54.4
288,WAFM,1,120L,-27,52.7
288,WAFM,1,120L,-26,57.0
288,WAFM,1,120L,-25,62.8
288,WAFM,1,120L,-24,60.7
288,WAFM,1,120L,-23,68.5
288,WAFM,1,120L,-22,72.5
288,WAFM,1,120L,-21,73.2
288,WAFM,1,120L,-20,76.6
288,WAFM,1,120L,-19,78.7
288,WAFM,1,120L,-18,82.7
288,WAFM,1,120L,-17,85.9
288,WAFM,1,120L,-16,88.7
288,WAFM,1,120L,-15,91.8
288,WAFM,1,120L,-14,95.6
288,WAFM,1,120L,-13,98.8
288,WAFM,1,120L,-12,5.1
288,WAFM,1,120L,-11,4.9
288,WAFM,1,120L,-10,9.1
288,WAFM,1,120L,-9,10.9
288,WAFM,1,120L,-8,14.0
288,WAFM,1,120L,-7,15.5
288,WAFM,1,120L,-6,18.8
288,WAFM,1,120L,-5,22.5
288,WAFM,1,120L,-4,27.7
288,WAFM,1,120L,-3,32.2
288,WAFM,1,120L,-2,31.0
288,WAFM,1,120L,-1,36.0
288,WAFM,1,120L,0,37.9
289,H7AM,1,120L,-29,89.7
289,H7AM,1,120L,-28,92.4
289,H7AM,1,120L,-27,97.9
289,H7AM,1,120L,-26,5.1
289,H7AM,1,120L,-25,8.5
289,H7AM,1,120L,-24,11.6
289,H7AM,1,120L,-23,17.9
289,H7AM,1,120L,-22,21.4
289,H7AM,1,120L,-21,28.2
289,H7AM,1,120L,-20,33.2
289,H7AM,1,120L,-19,35.3
289,H7AM,1,120L,-18,42.6
289,H7AM,1,120L,-17,47.1
289,H7AM,1,120L,-16,53.0
289,H7AM,1,120L,-15,58.3
289,H7AM,1,120L,-14,62.7
289,H7AM,1,120L,-13,66.5
289,H7AM,1,120L,-12,73.3
289,H7AM,1,120L,-11,75.5
289,H7AM,1,120L,-10,79.7
289,H7AM,1,120L,-9,81.9
289,H7AM,1,120L,-8,91.5
289,H7AM,1,120L,-7,95.3
289,H7AM,1,120L,-6,2.0
289,H7AM,1,120L,-5,3.4
289,H7AM,1,120L,-4,10.3
289,H7AM,1,120L,-3,16.9
289,H7AM,1,120L,-2,19.6
289,H7AM,1,120L,-1,26.7
289,H7AM,1,120L,0,30.2
290,ZBXZFK,1,120L,-29,72.1
290,ZBXZFK,1,120L,-28,73.8
290,ZBXZFK,1,120L,-27,75.4
290,ZBXZFK,1,120L,-26,79.0
290,ZBXZFK,1,120L,-25,83.6
290,ZBXZFK,1,120L,-24,84.2
290,ZBXZFK,1,120L,-23,88.4
290,ZBXZFK,1,120L,-22,91.1
290,ZBXZFK,1,120L,-21,94.6
290,ZBXZFK,1,120L,-20,96.2
290,ZBXZFK,1,120L,-19,0.0
290,ZBXZFK,1,120L,-18,4.6
290,ZBXZFK,1,120L,-17,8.2
290,ZBXZFK,1,120L,-16,7.1
290,ZBXZFK,1,120L,-15,13.4
290,ZBXZFK,1,120L,-14,17.4
290,ZBXZFK,1,120L,-13,19.7
290,ZBXZFK,1,120L,-12,21.2
290,ZBXZFK,1,120L,-11,23.4
290,ZBXZFK,1,120L,-10,28.0
290,ZBXZFK,1,120L,-9,31.3
290,ZBXZFK,1,120L,-8,34.0
290,ZBXZFK,1,120L,-7,36.6
290,ZBXZFK,1,120L,-6,38.3
290,ZBXZFK,1,120L,-5,43.6
290,ZBXZFK,1,120L,-4,46.7
290,ZBXZFK,1,120L,-3,49.3
290,ZBXZFK,1,120L,-2,52.1
290,ZBXZFK,1,120L,-1,57.5
290,ZBXZFK,1,120L,0,57.1
291,U4YY,1,120L,-29,11.6
291,U4YY,1,120L,-28,20.3
291,U4YY,1,120L,-27,26.4
291,U4YY,1,120L,-26,30.0
291,U4YY,1,120L,-25,38.8
291,U4YY,1,120L,-24,43.0
291,U4YY,1,120L,-23,46.8
291,U4YY,1,120L,-22,53.5
291,U4YY,1,120L,-21,61.7
291,U4YY,1,120L,-20,67.3
291,U4YY,1,120L,-19,70.2
291,U4YY,1,120L,-18,77.5
291,U4YY,1,120L,-17,83.9
291,U4YY,1,120L,-16,88.7
291,U4YY,1,120L,-15,98.9
291,U4YY,1,120L,-14,1.7
291,U4YY,1,120L,-13,7.1
291,U4YY,1,120L,-12,14.9
291,U4YY,1,120L,-11,18.5
291,U4YY,1,120L,-10,26.5
291,U4YY,1,120L,-9,28.3
291,U4YY,1,120L,-8,36.1
291,U4YY,1,120L,-7,44.2
291,U4YY,1,120L,-6,50.9
291,U4YY,1,120L,-5,53.3
291,U4YY,1,120L,-4,59.0
291,U4YY,1,120L,-3,67.1
291,U4YY,1,120L,-2,71.3
291,U4YY,1,120L,-1,77.7
291,U4YY,1,120L,0,85.3
292,6QMX,1,120L,-29,79.3
292,6QMX,1,120L,-28,86.4
292,6QMX,1,120L,-27,88.7
292,6QMX,1,120L,-26,96.2
292,6QMX,1,120L,-25,0.0
292,6QMX,1,120L,-24,9.4
292,6QMX,1,120L,-23,15.3
292,6QMX,1,120L,-22,15.6
292,6QMX,1,120L,-21,22.7
292,6QMX,1,120L,-20,26.0
292,6QMX,1,120L,-19,32.1
292,6QMX,1,120L,-18,40.4
292,6QMX,1,120L,-17,42.1
292,6QMX,1,120L,-16,47.5
292,6QMX,1,120L,-15,51.7
292,6QMX,1,120L,-14,59.9
292,6QMX,1,120L,-13,58.4
292,6QMX,1,120L,-12,67.8
292,6QMX,1,120L,-11,73.5
292,6QMX,1,120L,-10,77.7
292,6QMX,1,120L,-9,85.1
292,6QMX,1,120L,-8,90.8
292,6QMX,1,120L,-7,92.0
292,6QMX,1,120L,-6,100.0
292,6QMX,1,120L,-5,2.2
292,6QMX,1,120L,-4,11.4
292,6QMX,1,120L,-3,14.8
292,6QMX,1,120L,-2,19.0
292,6QMX,1,120L,-1,24.3
292,6QMX,1,120L,0,29.9
293,VJBQ,1,120L,-29,27.6
293,VJBQ,1,120L,-28,33.2
293,VJBQ,1,120L,-27,36.9
293,VJBQ,1,120L,-26,40.8
293,VJBQ,1,120L,-25,45.9
293,VJBQ,1,120L,-24,50.0
293,VJBQ,1,120L,-23,55.6
293,VJBQ,1,120L,-22,61.5
293,VJBQ,1,120L,-21,65.6
293,VJBQ,1,120L,-20,72.9
293,VJBQ,1,120L,-19,71.2
293,VJBQ,1,120L,-18,79.7
293,VJBQ,1,120L,-17,83.6
293,VJBQ,1,120L,-16,89.4
293,VJBQ,1,120L,-15,93.8
293,VJBQ,1,120L,-14,97.0
293,VJBQ,1,120L,-13,2.1
293,VJBQ,1,120L,-12,5.2
293,VJBQ,1,120L,-11,11.8
293,VJBQ,1,120L,-10,12.6
293,VJBQ,1,120L,-9,21.2
293,VJBQ,1,120L,-8,24.5
293,VJBQ,1,120L,-7,28.4
293,VJBQ,1,120L,-6,33.3
293,VJBQ,1,120L,-5,38.0
293,VJBQ,1,120L,-4,44.7
293,VJBQ,1,120L,-3,52.2
293,VJBQ,1,120L,-2,53.7
293,VJBQ,1,120L,-1,55.6
293,VJBQ,1,120L,0,61.9
294,MFIU,1,120L,-29,49.5
294,MFIU,1,120L,-28,54.9
294,MFIU,1,120L,-27,59.9
294,MFIU,1,120L,-26,60.0
294,MFIU,1,120L,-25,65.0
294,MFIU,1,120L,-24,70.6
294,MFIU,1,120L,-23,73.5
294,MFIU,1,120L,-22,79.2
294,MFIU,1,120L,-21,78.7
294,MFIU,1,120L,-20,88.0
294,MFIU,1,120L,-19,85.8
294,MFIU,1,120L,-18,88.8
294,MFIU,1,120L,-17,95.4
294,MFIU,1,120L,-16,97.5
294,MFIU,1,120L,-15,2.8
294,MFIU,1,120L,-14,6.4
294,MFIU,1,120L,-13,9.9
294,MFIU,1,120L,-12,12.6
294,MFIU,1,120L,-11,18.2
294,MFIU,1,120L,-10,20.7
294,MFIU,1,120L,-9,26.6
294,MFIU,1,120L,-8,28.3
294,MFIU,1,120L,-7,30.8
294,MFIU,1,120L,-6,33.4
294,MFIU,1,120L,-5,39.4
294,MFIU,1,120L,-4,41.4
294,MFIU,1,120L,-3,44.9
294,MFIU,1,120L,-2,51.4
294,MFIU,1,120L,-1,51.7
294,MFIU,1,120L,0,60.1
295,BNZ7,1,120L,-29,24.6
295,BNZ7,1,120L,-28,28.0
295,BNZ7,1,120L,-27,35.6
295,BNZ7,1,120L,-26,39.3
295,BNZ7,1,120L,-25,43.2
295,BNZ7,1,120L,-24,49.5
295,BNZ7,1,120L,-23,51.6
295,BNZ7,1,120L,-22,56.5
295,BNZ7,1,120L,-21,62.2
295,BNZ7,1,120L,-20,69.3
295,BNZ7,1,120L,-19,73.7
295,BNZ7,1,120L,-18,80.2
295,BNZ7,1,120L,-17,82.2
295,BNZ7,1,120L,-16,89.3
295,BNZ7,1,120L,-15,93.2
295,BNZ7,1,120L,-14,96.9
295,BNZ7,1,120L,-13,3.8
295,BNZ7,1,120L,-12,8.0
295,BNZ7,1,120L,-11,12.1
295,BNZ7,1,120L,-10,18.0
295,BNZ7,1,120L,-9,22.6
295,BNZ7,1,120L,-8,27.5
295,BNZ7,1,120L,-7,32.0
295,BNZ7,1,120L,-6,35.6
295,BNZ7,1,120L,-5,42.6
295,BNZ7,1,120L,-4,46.2
295,BNZ7,1,120L,-3,50.7
295,BNZ7,1,120L,-2,56.8
295,BNZ7,1,120L,-1,63.2
295,BNZ7,1,120L,0,67.3
296,6I6E,1,120L,-29,60.2
296,6I6E,1,120L,-28,61.6
296,6I6E,1,120L,-27,72.2
296,6I6E,1,120L,-26,74.1
296,6I6E,1,120L,-25,80.7
296,6I6E,1,120L,-24,87.9
296,6I6E,1,120L,-23,97.9
296,6I6E,1,120L,-22,3.0
296,6I6E,1,120L,-21,7.4
296,6I6E,1,120L,-20,12.8
296,6I6E,1,120L,-19,15.4
296,6I6E,1,120L,-18,24.3
296,6I6E,1,120L,-17,29.1
296,6I6E,1,120L,-16,34.6
296,6I6E,1,120L,-15,41.9
296,6I6E,1,120L,-14,46.9
296,6I6E,1,120L,-13,54.8
296,6I6E,1,120L,-12,56.5
296,6I6E,1,120L,-11,65.4
296,6I6E,1,120L,-10,69.8
296,6I6E,1,120L,-9,76.4
296,6I6E,1,120L,-8,83.4
296,6I6E,1,120L,-7,87.1
296,6I6E,1,120L,-6,94.9
296,6I6E,1,120L,-5,0.2
296,6I6E,1,120L,-4,5.5
296,6I6E,1,120L,-3,11.6
296,6I6E,1,120L,-2,18.0
296,6I6E,1,120L,-1,23.0
296,6I6E,1,120L,0,30.0
297,2KZ2,1,120L,-29,4.3
297,2KZ2,1,120L,-28,12.5
297,2KZ2,1,120L,-27,15.7
297,2KZ2,1,120L,-26,19.5
297,2KZ2,1,120L,-25,25.2
297,2KZ2,1,120L,-24,28.4
297,2KZ2,1,120L,-23,34.3
297,2KZ2,1,120L,-22,39.4
297,2KZ2,1,120L,-21,43.0
297,2KZ2,1,120L,-20,50.4
297,2KZ2,1,120L,-19,54.0
297,2KZ2,1,120L,-18,59.2
297,2KZ2,1,120L,-17,63.8
297,2KZ2,1,120L,-16,74.1
297,2KZ2,1,120L,-15,73.6
297,2KZ2,1,120L,-14,76.5
297,2KZ2,1,120L,-13,82.1
297,2KZ2,1,120L,-12,90.6
297,2KZ2,1,120L,-11,96.4
297,2KZ2,1,120L,-10,98.4
297,2KZ2,1,120L,-9,6.3
297,2KZ2,1,120L,-8,10.4
297,2KZ2,1,120L,-7,14.0
297,2KZ2,1,120L,-6,18.9
297,2KZ2,1,120L,-5,24.5
297,2KZ2,1,120L,-4,30.5
297,2KZ2,1,120L,-3,34.7
297,2KZ2,1,120L,-2,38.1
297,2KZ2,1,120L,-1,43.8
297,2KZ2,1,120L,0,52.0
298,WIBG,1,120L,-29,95.1
298,WIBG,1,120L,-28,99.1
298,WIBG,1,120L,-27,3.1
298,WIBG,1,120L,-26,7.4
298,WIBG,1,120L,-25,13.0
298,WIBG,1,120L,-24,17.2
298,WIBG,1,120L,-23,20.9
298,WIBG,1,120L,-22,24.0
298,WIBG,1,120L,-21,30.0
298,WIBG,1,120L,-20,33.8
298,WIBG,1,120L,-19,37.9
298,WIBG,1,120L,-18,46.8
298,WIBG,1,120L,-17,45.0
298,WIBG,1,120L,-16,53.2
298,WIBG,1,120L,-15,54.9
298,WIBG,1,120L,-14,60.8
298,WIBG,1,120L,-13,68.9
298,WIBG,1,120L,-12,68.1
298,WIBG,1,120L,-11,72.9
298,WIBG,1,120L,-10,78.4
298,WIBG,1,120L,-9,81.6
298,WIBG,1,120L,-8,88.7
298,WIBG,1,120L,-7,91.0
298,WIBG,1,120L,-6,97.3
298,WIBG,1,120L,-5,0.0
298,WIBG,1,120L,-4,2.5
298,WIBG,1,120L,-3,9.3
298,WIBG,1,120L,-2,11.7
298,WIBG,1,120L,-1,20.8
298,WIBG,1,120L,0,20.7
299,XSKK,1,120L,-29,49.0
299,XSKK,1,120L,-28,53.4
299,XSKK,1,120L,-27,57.8
299,XSKK,1,120L,-26,69.0
299,XSKK,1,120L,-25,70.3
299,XSKK,1,120L,-24,77.4
299,XSKK,1,120L,-23,83.2
299,XSKK,1,120L,-22,90.4
299,XSKK,1,120L,-21,95.9
299,XSKK,1,120L,-20,0.0
299,XSKK,1,120L,-19,6.4
299,XSKK,1,120L,-18,12.4
299,XSKK,1,120L,-17,19.7
299,XSKK,1,120L,-16,22.7
299,XSKK,1,120L,-15,33.3
299,XSKK,1,120L,-14,35.0
299,XSKK,1,120L,-13,42.0
299,XSKK,1,120L,-12,46.1
299,XSKK,1,120L,-11,51.7
299,XSKK,1,120L,-10,58.2
299,XSKK,1,120L,-9,63.9
299,XSKK,1,120L,-8,70.6
299,XSKK,1,120L,-7,75.6
299,XSKK,1,120L,-6,84.0
299,XSKK,1,120L,-5,87.6
299,XSKK,1,120L,-4,93.3
299,XSKK,1,120L,-3,0.0
299,XSKK,1,120L,-2,7.8
299,XSKK,1,120L,-1,12.5
299,XSKK,1,120L,0,17.9
300,4DOY,1,120L,-29,91.5
300,4DOY,1,120L,-28,100.0
300,4DOY,1,120L,-27,5.2
300,4DOY,1,120L,-26,8.6
300,4DOY,1,120L,-25,14.5
300,4DOY,1,120L,-24,19.7
300,4DOY,1,120L,-23,25.1
300,4DOY,1,120L,-22,32.6
300,4DOY,1,120L,-21,37.0
300,4DOY,1,120L,-20,46.0
300,4DOY,1,120L,-19,50.3
300,4DOY,1,120L,-18,55.9
300,4DOY,1,120L,-17,60.4
300,4DOY,1,120L,-16,64.3
300,4DOY,1,120L,-15,71.3
300,4DOY,1,120L,-14,75.4
300,4DOY,1,120L,-13,83.9
300,4DOY,1,120L,-12,87.6
300,4DOY,1,120L,-11,92.8
300,4DOY,1,120L,-10,98.1
300,4DOY,1,120L,-9,6.1
300,4DOY,1,120L,-8,6.8
300,4DOY,1,120L,-7,17.2
300,4DOY,1,120L,-6,19.7
300,4DOY,1,120L,-5,23.4
300,4DOY,1,120L,-4,29.9
300,4DOY,1,120L,-3,34.0
300,4DOY,1,120L,-2,43.0
300,4DOY,1,120L,-1,45.9
300,4DOY,1,120L,0,53.3
301,F3EENW,1,120L,-29,78.5
301,F3EENW,1,120L,-28,83.5
301,F3EENW,1,120L,-27,86.4
301,F3EENW,1,120L,-26,92.2
301,F3EENW,1,120L,-25,100.0
301,F3EENW,1,120L,-24,2.7
301,F3EENW,1,120L,-23,5.5
301,F3EENW,1,120L,-22,9.4
301,F3EENW,1,120L,-21,14.6
301,F3EENW,1,120L,-20,19.3
301,F3EENW,1,120L,-19,22.9
301,F3EENW,1,120L,-18,28.7
301,F3EENW,1,120L,-17,30.9
301,F3EENW,1,120L,-16,35.2
301,F3EENW,1,120L,-15,41.6
301,F3EENW,1,120L,-14,43.7
301,F3EENW,1,120L,-13,51.0
301,F3EENW,1,120L,-12,54.2
301,F3EENW,1,120L,-11,55.9
301,F3EENW,1,120L,-10,63.2
301,F3EENW,1,120L,-9,64.9
301,F3EENW,1,120L,-8,72.9
301,F3EENW,1,120L,-7,75.9
301,F3EENW,1,120L,-6,83.4
301,F3EENW,1,120L,-5,86.6
301,F3EENW,1,120L,-4,87.8
301,F3EENW,1,120L,-3,90.8
301,F3EENW,1,120L,-2,97.1
301,F3EENW,1,120L,-1,0.8
301,F3EENW,1,120L,0,9.7
302,6RFTUR,1,120L,-29,25.8
302,6RFTUR,1,120L,-28,29.7
302,6RFTUR,1,120L,-27,33.6
302,6RFTUR,1,120L,-26,39.1
302,6RFTUR,1,120L,-25,41.7
302,6RFTUR,1,120L,-24,43.4
302,6RFTUR,1,120L,-23,51.1
302,6RFTUR,1,120L,-22,52.0
302,6RFTUR,1,120L,-21,55.5
302,6RFTUR,1,120L,-20,55.7
302,6RFTUR,1,120L,-19,64.7
302,6RFTUR,1,120L,-18,67.6
302,6RFTUR,1,120L,-17,71.4
302,6RFTUR,1,120L,-16,74.4
302,6RFTUR,1,120L,-15,77.9
302,6RFTUR,1,120L,-14,81.9
302,6RFTUR,1,120L,-13,86.9
302,6RFTUR,1,120L,-12,90.9
302,6RFTUR,1,120L,-11,93.4
302,6RFTUR,1,120L,-10,98.9
302,6RFTUR,1,120L,-9,1.1
302,6RFTUR,1,120L,-8,4.2
302,6RFTUR,1,120L,-7,9.0
302,6RFTUR,1,120L,-6,10.4
302,6RFTUR,1,120L,-5,16.6
302,6RFTUR,1,120L,-4,17.7
302,6RFTUR,1,120L,-3,22.2
302,6RFTUR,1,120L,-2,24.5
302,6RFTUR,1,120L,-1,31.0
302,6RFTUR,1,120L,0,37.4
303,EJ6F,1,120L,-29,98.2
303,EJ6F,1,120L,-28,6.4
303,EJ6F,1,120L,-27,9.1
303,EJ6F,1,120L,-26,13.0
303,EJ6F,1,120L,-25,18.9
303,EJ6F,1,120L,-24,25.5
303,EJ6F,1,120L,-23,30.2
303,EJ6F,1,120L,-22,35.9
303,EJ6F,1,120L,-21,43.9
303,EJ6F,1,120L,-20,49.6
303,EJ6F,1,120L,-19,51.2
303,EJ6F,1,120L,-18,58.1
303,EJ6F,1,120L,-17,64.3
303,EJ6F,1,120L,-16,71.5
